sample_id,platform_id_x,type,provider,molecular_characterisation_type,instrument_model,library_strategy,platform_id_y,model_id,sample_origin
PAKRSL_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,PAKRSL,patient
PAKRSL_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,PAKRSL,patient
PAKRSL_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,PAKRSL,patient
ALL-02_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-02,patient
ALL-02_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-02,patient
ALL-02_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-02,patient
ALL-27_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-27,patient
ALL-27_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-27,patient
ALL-27_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-27,patient
MLL-8_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,MLL-8,patient
MLL-8_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,MLL-8,patient
MLL-8_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,MLL-8,patient
PALNTB_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,PALNTB,patient
PALNTB_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,PALNTB,patient
PALNTB_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,PALNTB,patient
PAKSWW_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,PAKSWW,patient
PAKSWW_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,PAKSWW,patient
PAKSWW_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,PAKSWW,patient
ALL-31_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-31,patient
ALL-31_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-31,patient
ALL-31_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-31,patient
ALL-88_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-88,patient
ALL-88_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-88,patient
ALL-88_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-88,patient
ETP-3_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ETP-3,patient
ETP-3_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ETP-3,patient
ETP-3_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ETP-3,patient
MLL-2_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,MLL-2,patient
MLL-2_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,MLL-2,patient
MLL-2_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,MLL-2,patient
ALL-85_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-85,patient
ALL-85_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-85,patient
ALL-85_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-85,patient
ALL-43_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-43,patient
ALL-43_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-43,patient
ALL-43_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-43,patient
ALL-107_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-107,patient
ALL-107_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-107,patient
ALL-107_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-107,patient
ALL-53_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-53,patient
ALL-53_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-53,patient
ALL-53_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-53,patient
ALL-95_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-95,patient
ALL-95_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-95,patient
ALL-95_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-95,patient
ALL-28_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-28,patient
ALL-28_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-28,patient
ALL-28_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-28,patient
ALL-25_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-25,patient
ALL-25_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-25,patient
ALL-25_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-25,patient
ALL-33_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-33,patient
ALL-33_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-33,patient
ALL-33_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-33,patient
ETP-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ETP-5,patient
ETP-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ETP-5,patient
ETP-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ETP-5,patient
ALL-42_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-42,patient
ALL-42_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-42,patient
ALL-42_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-42,patient
ALL-57_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-57,patient
ALL-57_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-57,patient
ALL-57_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-57,patient
ALL-60_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-60,patient
ALL-60_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-60,patient
ALL-60_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-60,patient
ALL-50_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-50,patient
ALL-50_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-50,patient
ALL-50_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-50,patient
PAKHZT_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,PAKHZT,patient
PAKHZT_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,PAKHZT,patient
PAKHZT_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,PAKHZT,patient
ALL-117_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-117,patient
ALL-117_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-117,patient
ALL-117_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-117,patient
ALL-97_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-97,patient
ALL-97_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-97,patient
ALL-97_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-97,patient
PALLSD_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,PALLSD,patient
PALLSD_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,PALLSD,patient
PALLSD_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,PALLSD,patient
ALL-115_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-115,patient
ALL-115_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-115,patient
ALL-115_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-115,patient
ALL-16_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-16,patient
ALL-16_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-16,patient
ALL-16_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-16,patient
MLL-14_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,MLL-14,patient
MLL-14_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,MLL-14,patient
MLL-14_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,MLL-14,patient
ALL-118_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-118,patient
ALL-118_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-118,patient
ALL-118_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-118,patient
ALL-17_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-17,patient
ALL-19_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-19,patient
ALL-19_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-19,patient
ALL-19_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-19,patient
ALL-80_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-80,patient
ALL-80_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-80,patient
ALL-80_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-80,patient
ALL-08_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-08,patient
ALL-08_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-08,patient
ALL-08_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-08,patient
MLL-6_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,MLL-6,patient
MLL-6_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,MLL-6,patient
MLL-6_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,MLL-6,patient
ALL-105_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-105,patient
ALL-105_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-105,patient
ALL-105_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-105,patient
ALL-82_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-82,patient
ALL-82_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-82,patient
ALL-82_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-82,patient
ALL-102_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-102,patient
ALL-102_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-102,patient
ALL-102_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-102,patient
ALL-46_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,ALL-46,patient
ALL-46_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,ALL-46,patient
ALL-46_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,ALL-46,patient
MLL-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,mutation_WES,MLL-5,patient
MLL-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,copy_number_alteration_targeted_capture,MLL-5,patient
MLL-5_P,mutation_WES,mut,CCIA,mutation,Illumina HiSeq 2000,WES,expression_RNA-Seq,MLL-5,patient
ALL-63_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-63,patient
ALL-63_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-63,patient
ALL-63_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-63,patient
ALL-88_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-88,patient
ALL-88_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-88,patient
ALL-88_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-88,patient
PALJDL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PALJDL,patient
PALJDL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PALJDL,patient
PALJDL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PALJDL,patient
ALL-75_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-75,patient
ALL-75_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-75,patient
ALL-75_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-75,patient
ALL-61_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-61,patient
ALL-61_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-61,patient
ALL-61_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-61,patient
ALL-60_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-60,patient
ALL-60_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-60,patient
ALL-60_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-60,patient
ALL-58_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-58,patient
ALL-58_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-58,patient
ALL-58_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-58,patient
ALL-59_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-59,patient
ALL-59_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-59,patient
ALL-59_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-59,patient
MLL-14_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,MLL-14,patient
MLL-14_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,MLL-14,patient
MLL-14_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,MLL-14,patient
PALLSD_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PALLSD,patient
PALLSD_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PALLSD,patient
PALLSD_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PALLSD,patient
ALL-29_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-29,patient
ALL-29_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-29,patient
ALL-29_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-29,patient
MLL-8_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,MLL-8,patient
MLL-8_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,MLL-8,patient
MLL-8_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,MLL-8,patient
ALL-28_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-28,patient
ALL-28_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-28,patient
ALL-28_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-28,patient
ALL-118_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-118,patient
ALL-118_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-118,patient
ALL-118_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-118,patient
ALL-16_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-16,patient
ALL-16_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-16,patient
ALL-16_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-16,patient
ALL-02_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-02,patient
ALL-02_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-02,patient
ALL-02_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-02,patient
PAKRSL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PAKRSL,patient
PAKRSL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PAKRSL,patient
PAKRSL_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PAKRSL,patient
ALL-03_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-03,patient
ALL-03_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-03,patient
ALL-03_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-03,patient
PAKHZT_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PAKHZT,patient
PAKHZT_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PAKHZT,patient
PAKHZT_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PAKHZT,patient
ALL-123_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-123,patient
ALL-123_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-123,patient
ALL-123_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-123,patient
PAKSWW_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PAKSWW,patient
PAKSWW_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PAKSWW,patient
PAKSWW_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PAKSWW,patient
ALL-07_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,ALL-07,patient
ALL-07_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,ALL-07,patient
ALL-07_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,ALL-07,patient
PALNTB_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PALNTB,patient
PALNTB_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PALNTB,patient
PALNTB_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PALNTB,patient
PAKVKK_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,mutation_WES,PAKVKK,patient
PAKVKK_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,copy_number_alteration_targeted_capture,PAKVKK,patient
PAKVKK_P,copy_number_alteration_targeted_capture,cna,CCIA,copy number alteration,Illumina microarray,Targeted capture,expression_RNA-Seq,PAKVKK,patient
