model_id,provider,model_type,publications,age_in_years_at_collection,diagnosis,tumour_type,primary_site,sex,ethnicity,mt
COG-N-549x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Abdominal wall,Male,European,PDX
COG-N-557x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Abdominal wall,Male,Mixed_or_Unknown,PDX
COG-N-560x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Abdominal wall,Female,European,PDX
COG-N-561x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Retroperitoneum,Female,European,PDX
COG-N-564x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Not provided,Female,European,PDX
COG-N-589x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Retroperitoneum,Female,African,PDX
COG-N-590x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Cortex of adrenal gland,Male,European,PDX
COG-N-603x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Adrenal gland,Male,European,PDX
COG-N-623x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Adrenal gland,Male,European,PDX
COG-N-618x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Adrenal gland,Male,SouthAsianOrHispanic,PDX
COG-N-619x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Adrenal gland,Male,SouthAsianOrHispanic,PDX
COG-N-620x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Abdominal wall,Male,African,PDX
COG-N-624x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Posterior mediastinum,Female,European,PDX
COG-N-625x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Adrenal gland,Male,European,PDX
COG-N-628x,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Kidney,Female,EastAsian,PDX
NB-1382,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Not provided,Female,European,PDX
NB-1643,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Retroperitoneal mass,Male,European,PDX
NB-1691,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Not provided,Male,European,PDX
NB-1771,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,Primary,Not provided,Male,European,PDX
NB-EBc1,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Adrenal mass,Male,European,PDX
NB-Fly-623m,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Not provided,Male,European,PDX
NB-SD,CHOP,PDX,PMID: 31693904,Not collected,Neuroblastoma,recurrent,Not provided,Male,African,PDX
SIDM00001,CMP,Cell Line,PMID: 10071128,61,Chronic Lymphocytic Leukemia,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00827,CMP,Cell Line,PMID: 10071128,62,Chronic Lymphocytic Leukemia,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00002,CMP,Cell Line,,18,Neuroblastoma,Not provided,Peripheral Nervous System,Male,East Asian,Cell Line
SIDM00003,CMP,Cell Line,,Not provided,Amelanotic Melanoma,Not collected,Skin,Male,Not collected,Cell Line
SIDM00004,CMP,Cell Line,,Not provided,Amelanotic Melanoma,Not collected,Skin,Male,Not collected,Cell Line
SIDM01222,CMP,Cell Line,,Not provided,Amelanotic Melanoma,Not collected,Skin,Male,Not collected,Cell Line
SIDM00005,CMP,Cell Line,,47,Ductal Breast Carcinoma,metastatic,Breast,Female,White,Cell Line
SIDM00549,CMP,Cell Line,,13,Childhood B Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,Not collected,Cell Line
SIDM00006,CMP,Cell Line,,Not provided,Merkel Cell Carcinoma,Not collected,Skin,Not collected,Not collected,Cell Line
SIDM01220,CMP,Cell Line,,Not provided,Astrocytoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00682,CMP,Cell Line,,Not provided,Astrocytoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00007,CMP,Cell Line,PMID: 7814141,80,Merkel Cell Carcinoma,metastatic,Skin,Female,Not collected,Cell Line
SIDM00400,CMP,Cell Line,,67,Follicular Lymphoma,metastatic,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00008,CMP,Cell Line,,Not provided,Ovarian Cystadenocarcinoma,Not collected,Ovary,Not collected,Not collected,Cell Line
SIDM01404,CMP,Cell Line,,Not provided,Bladder Carcinoma,Not provided,Bladder,Not collected,Not collected,Cell Line
SIDM00009,CMP,Cell Line,,Not provided,Acute Myeloid Leukemia,Not collected,Haematopoietic and Lymphoid,Not collected,Not collected,Cell Line
SIDM00011,CMP,Cell Line,,43,Melanoma,metastatic,Skin,Male,White,Cell Line
SIDM01406,CMP,Cell Line,,Not provided,Bladder Carcinoma,metastatic,Bladder,Not collected,Not collected,Cell Line
SIDM01408,CMP,Cell Line,,Not provided,Bladder Carcinoma,Not provided,Bladder,Not collected,Not collected,Cell Line
SIDM00014,CMP,Cell Line,,Not provided,Colon Carcinoma,Not collected,Large Intestine,Not collected,Not collected,Cell Line
SIDM01410,CMP,Cell Line,PMID: 20518020,30,Synovial Sarcoma,Not collected,Soft Tissue,Not collected,Not collected,Cell Line
SIDM01412,CMP,Cell Line,,67,Gingival Squamous Cell Carcinoma,Not provided,Head and Neck,Male,East Asian,Cell Line
SIDM00015,CMP,Cell Line,,64,Esophageal Squamous Cell Carcinoma,Not provided,Esophagus,Male,East Asian,Cell Line
SIDM01414,CMP,Cell Line,PMID: 844036,1,Retinoblastoma,Not provided,Eye,Female,White,Cell Line
SIDM01416,CMP,Cell Line,,Not provided,Melanoma,Not provided,Skin,Not collected,Not collected,Cell Line
SIDM00107,CMP,Cell Line,,Not provided,Melanoma,Not provided,Skin,Not collected,Not collected,Cell Line
SIDM00016,CMP,Cell Line,,Not provided,Neuroblastoma,metastatic,Peripheral Nervous System,Not collected,Not collected,Cell Line
SIDM00017,CMP,Cell Line,,57,Squamous Cell Lung Carcinoma,Not provided,Lung,Female,White,Cell Line
SIDM01420,CMP,Cell Line,,Not provided,Ovarian Serous Adenocarcinoma,metastatic,Ovary,Not collected,Not collected,Cell Line
SIDM01422,CMP,Cell Line,PMID: 8631031,Not provided,Breast Carcinoma,metastatic,Breast,Not collected,Not collected,Cell Line
SIDM00018,CMP,Cell Line,,46,Adult Acute Myeloid Leukemia,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM01424,CMP,Cell Line,PMID: 8199015,5,B Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,Not collected,Cell Line
SIDM01426,CMP,Cell Line,PMID: 3167863,Not provided,Ovarian Cystadenocarcinoma,metastatic,Ovary,Female,Not collected,Cell Line
SIDM01425,CMP,Cell Line,PMID: 3167863,Not provided,Ovarian Cystadenocarcinoma,metastatic,Ovary,Female,Not collected,Cell Line
SIDM00019,CMP,Cell Line,,53,Papillary Lung Adenocarcinoma,metastatic,Lung,Male,White,Cell Line
SIDM01430,CMP,Cell Line,,Not provided,Breast Carcinoma,metastatic,Breast,Not collected,Not collected,Cell Line
SIDM00021,CMP,Cell Line,,Not provided,Esophageal Squamous Cell Carcinoma,Not collected,Esophagus,Male,Not collected,Cell Line
SIDM00022,CMP,Cell Line,,Not provided,Esophageal Squamous Cell Carcinoma,Not collected,Esophagus,Male,Not collected,Cell Line
SIDM00066,CMP,Cell Line,,Not provided,Esophageal Squamous Cell Carcinoma,Not collected,Esophagus,Male,Not collected,Cell Line
SIDM00076,CMP,Cell Line,,Not provided,Esophageal Squamous Cell Carcinoma,Not collected,Esophagus,Male,Not collected,Cell Line
SIDM00026,CMP,Cell Line,,21,Primitive Neuroectodermal Tumor,Not provided,Central Nervous System,Not collected,Not collected,Cell Line
SIDM01432,CMP,Cell Line,,60,Renal Cell Carcinoma,Not provided,Kidney,Male,East Asian,Cell Line
SIDM01434,CMP,Cell Line,PMID: 11819450,57,Hepatocellular Carcinoma,Not provided,Liver,Male,East Asian,Cell Line
SIDM00027,CMP,Cell Line,,25,Renal Cell Carcinoma,metastatic,Kidney,Female,White,Cell Line
SIDM01436,CMP,Cell Line,PMID: 9299249,Not provided,Malignant Ovarian Brenner Tumor,Not provided,Ovary,Female,Not collected,Cell Line
SIDM01442,CMP,Cell Line,PMID: 11776963,40,Oligodendroglioma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00028,CMP,Cell Line,,46,Small Cell Lung Carcinoma,metastatic,Lung,Male,White,Cell Line
SIDM00029,CMP,Cell Line,,46,Small Cell Lung Carcinoma,metastatic,Lung,Male,White,Cell Line
SIDM01437,CMP,Cell Line,PMID: 9299249,55,Ovarian Serous Cystadenocarcinoma,metastatic,Ovary,Female,East Asian,Cell Line
SIDM01439,CMP,Cell Line,PMID: 11819450,49,Hepatocellular Carcinoma,Not provided,Liver,Male,East Asian,Cell Line
SIDM01441,CMP,Cell Line,PMID: 10604729,Not provided,Invasive Ductal Carcinoma Not Otherwise Specified,Not provided,Breast,Not collected,Not collected,Cell Line
SIDM01443,CMP,Cell Line,,63,Signet Ring Cell Gastric Adenocarcinoma,metastatic,Stomach,Male,East Asian,Cell Line
SIDM00031,CMP,Cell Line,,16,Small Cell Sarcoma,Not provided,Soft Tissue,Female,East Asian,Cell Line
SIDM01445,CMP,Cell Line,,34,Signet Ring Cell Gastric Adenocarcinoma,metastatic,Stomach,Male,East Asian,Cell Line
SIDM01447,CMP,Cell Line,PMID: 11776963,61,Glioblastoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00032,CMP,Cell Line,PMID: 947851,58,Bladder Carcinoma,Not provided,Bladder,Male,Black,Cell Line
SIDM01449,CMP,Cell Line,PMID: 12037578,53,Pancreatic Ductal Adenocarcinoma,metastatic,Pancreas,Male,East Asian,Cell Line
SIDM01451,CMP,Cell Line,PMID: 12037578,50,Pancreatic Ductal Adenocarcinoma,Not provided,Pancreas,Male,East Asian,Cell Line
SIDM00035,CMP,Cell Line,,47,Thyroid Gland Sarcoma,Not provided,Thyroid,Female,Not collected,Cell Line
SIDM00036,CMP,Cell Line,,Not provided,Colon Carcinoma,metastatic,Large Intestine,Not collected,Not collected,Cell Line
SIDM00037,CMP,Cell Line,,39,Endometrial Adenocarcinoma,Not provided,Endometrium,Female,Not collected,Cell Line
SIDM00038,CMP,Cell Line,,39,Endometrial Adenocarcinoma,Not provided,Endometrium,Female,Not collected,Cell Line
SIDM00057,CMP,Cell Line,,Not provided,Neuroblastoma,Not provided,Peripheral Nervous System,Not collected,Not collected,Cell Line
SIDM00062,CMP,Cell Line,,1,Hepatoblastoma,Not provided,Liver,Male,East Asian,Cell Line
SIDM01257,CMP,Cell Line,,1,Hepatoblastoma,Not provided,Liver,Male,East Asian,Cell Line
SIDM00343,CMP,Cell Line,,62,Glioblastoma,Not provided,Central Nervous System,Female,Not collected,Cell Line
SIDM00063,CMP,Cell Line,,Not provided,Cutaneous Melanoma,Not collected,Skin,Not collected,Not collected,Cell Line
SIDM00635,CMP,Cell Line,,81,Non-Cancerous,Not collected,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00077,CMP,Cell Line,,Not provided,Oral Cavity Squamous Cell Carcinoma,Not provided,Head and Neck,Female,White,Cell Line
SIDM00064,CMP,Cell Line,,68,Hepatocellular Carcinoma,Not provided,Liver,Male,Not collected,Cell Line
SIDM00065,CMP,Cell Line,,68,Hepatocellular Carcinoma,Not provided,Liver,Male,Not collected,Cell Line
SIDM00078,CMP,Cell Line,,Not provided,Tongue Squamous Cell Carcinoma,Not provided,Head and Neck,Male,White,Cell Line
SIDM00069,CMP,Cell Line,,45,Rectal Adenocarcinoma,Not provided,Large Intestine,Male,East Asian,Cell Line
SIDM00070,CMP,Cell Line,,42,Primary Effusion Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00071,CMP,Cell Line,,55,Colon Adenocarcinoma,Not provided,Large Intestine,Female,White,Cell Line
SIDM00842,CMP,Cell Line,,55,Colon Adenocarcinoma,Not provided,Large Intestine,Female,White,Cell Line
SIDM01461,CMP,Cell Line,PMID: 10604729,Not provided,Breast Carcinoma,metastatic,Breast,Female,Not collected,Cell Line
SIDM01463,CMP,Cell Line,,74,Endometrial Carcinoma,Not provided,Endometrium,Female,East Asian,Cell Line
SIDM01467,CMP,Cell Line,,Not provided,Ewing's Sarcoma,Not collected,Bone,Not collected,Not collected,Cell Line
SIDM00073,CMP,Cell Line,,Not provided,Cervical Squamous Cell Carcinoma,Not provided,Cervix,Female,Not collected,Cell Line
SIDM01469,CMP,Cell Line,,64,Pancreatic Adenocarcinoma,metastatic,Pancreas,Male,East Asian,Cell Line
SIDM01471,CMP,Cell Line,,22,Chronic Myelogenous Leukemia,Not collected,Haematopoietic and Lymphoid,Male,East Asian,Cell Line
SIDM00074,CMP,Cell Line,,16,Burkitt's Lymphoma,Not collected,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM01446,CMP,Cell Line,PMID: 11776963,54,Glioblastoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM01448,CMP,Cell Line,,65,Laryngeal Squamous Cell Carcinoma,Not provided,Head and Neck,Male,East Asian,Cell Line
SIDM01450,CMP,Cell Line,,53,Gastric Adenocarcinoma,Not provided,Stomach,Male,East Asian,Cell Line
SIDM01452,CMP,Cell Line,PMID: 10604729,Not provided,Breast Carcinoma,Not provided,Breast,Not collected,Not collected,Cell Line
SIDM01454,CMP,Cell Line,,69,Renal Cell Carcinoma,Not provided,Kidney,Male,East Asian,Cell Line
SIDM00079,CMP,Cell Line,,64,Ovarian Serous Cystadenocarcinoma,metastatic,Ovary,Female,White,Cell Line
SIDM01460,CMP,Cell Line,,42,Astrocytoma,Not provided,Central Nervous System,Female,East Asian,Cell Line
SIDM00080,CMP,Cell Line,,24,Cutaneous Melanoma,metastatic,Skin,Female,White,Cell Line
SIDM01462,CMP,Cell Line,,63,Cholangiocarcinoma,Not provided,Biliary Tract,Male,East Asian,Cell Line
SIDM00081,CMP,Cell Line,,51,Cutaneous Melanoma,Not provided,Skin,Male,Not collected,Cell Line
SIDM00388,CMP,Cell Line,,5,B-Cell Non-Hodgkin's Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00082,CMP,Cell Line,,6,Melanoma,metastatic,Skin,Male,White,Cell Line
SIDM00149,CMP,Cell Line,,Not provided,Amelanotic Melanoma,metastatic,Skin,Male,Not collected,Cell Line
SIDM00561,CMP,Cell Line,,32,Hairy Cell Leukemia,Not provided,Haematopoietic and Lymphoid,Female,East Asian,Cell Line
SIDM00083,CMP,Cell Line,,34,Gliosarcoma,Not provided,Central Nervous System,Female,Not collected,Cell Line
SIDM01217,CMP,Cell Line,,52,Acute Biphenotypic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,East Asian,Cell Line
SIDM00563,CMP,Cell Line,,52,Acute Biphenotypic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,East Asian,Cell Line
SIDM00084,CMP,Cell Line,,67,Glioblastoma,Not collected,Central Nervous System,Female,Not collected,Cell Line
SIDM00085,CMP,Cell Line,,24,Astrocytoma,Not provided,Central Nervous System,Female,Not collected,Cell Line
SIDM00086,CMP,Cell Line,,54,Renal Cell Carcinoma,Not provided,Kidney,Male,Not collected,Cell Line
SIDM00087,CMP,Cell Line,,61,Plasma Cell Myeloma,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM01718,CMP,Cell Line,,61,Plasma Cell Myeloma,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00088,CMP,Cell Line,,62,Prostate Carcinoma,metastatic,Prostate,Male,White,Cell Line
SIDM00089,CMP,Cell Line,,Not provided,High Grade Ovarian Serous Adenocarcinoma,Not collected,Ovary,Female,Not collected,Cell Line
SIDM00090,CMP,Cell Line,,64,High Grade Ovarian Serous Adenocarcinoma,Not provided,Ovary,Female,Not collected,Cell Line
SIDM00243,CMP,Cell Line,,24,Testicular Embryonal Carcinoma,Not provided,Testis,Male,East Asian,Cell Line
SIDM00091,CMP,Cell Line,,Not provided,High Grade Ovarian Serous Adenocarcinoma,Not collected,Ovary,Female,Not collected,Cell Line
SIDM00576,CMP,Cell Line,,Not provided,Adult Acute Myeloid Leukemia,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00092,CMP,Cell Line,,Not provided,High Grade Ovarian Serous Adenocarcinoma,Not provided,Ovary,Female,Not collected,Cell Line
SIDM00445,CMP,Cell Line,,55,Esophageal Adenocarcinoma,Not provided,Esophagus,Male,White,Cell Line
SIDM00093,CMP,Cell Line,,60,High Grade Ovarian Serous Adenocarcinoma,metastatic,Ovary,Female,White,Cell Line
SIDM00105,CMP,Cell Line,,60,High Grade Ovarian Serous Adenocarcinoma,metastatic,Ovary,Female,White,Cell Line
SIDM00094,CMP,Cell Line,,Not provided,Renal Cell Carcinoma,Not provided,Kidney,Male,Not collected,Cell Line
SIDM00095,CMP,Cell Line,,78,Glioblastoma,Not provided,Central Nervous System,Female,Not collected,Cell Line
SIDM00096,CMP,Cell Line,,11,Anaplastic Large Cell Lymphoma,metastatic,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00097,CMP,Cell Line,,54,Invasive Ductal Carcinoma Not Otherwise Specified,metastatic,Breast,Female,Not collected,Cell Line
SIDM01247,CMP,Cell Line,,3,Burkitt's Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM01094,CMP,Cell Line,,3,Burkitt's Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00098,CMP,Cell Line,,Not provided,Pleural Sarcomatoid Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00099,CMP,Cell Line,,Not provided,Malignant Pleural Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00100,CMP,Cell Line,,Not provided,Pleural Epithelioid Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00101,CMP,Cell Line,,Not provided,Pleural Epithelioid Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00102,CMP,Cell Line,,Not provided,Pleural Epithelioid Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00103,CMP,Cell Line,,Not provided,Pleural Sarcomatoid Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00104,CMP,Cell Line,,Not provided,Malignant Pleural Mesothelioma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00482,CMP,Cell Line,,51,Chronic Myelogenous Leukemia,Not provided,Haematopoietic and Lymphoid,Female,Not collected,Cell Line
SIDM00114,CMP,Cell Line,,Not provided,Adenosquamous Lung Carcinoma,Not collected,Lung,Male,Not collected,Cell Line
SIDM00379,CMP,Cell Line,,Not provided,Astrocytoma,Not collected,Central Nervous System,Female,Not collected,Cell Line
SIDM00378,CMP,Cell Line,,Not provided,Astrocytoma,Not collected,Central Nervous System,Female,Not collected,Cell Line
SIDM00385,CMP,Cell Line,,Not provided,Astrocytoma,Not collected,Central Nervous System,Female,Not collected,Cell Line
SIDM00108,CMP,Cell Line,,Not provided,Melanoma,Not provided,Skin,Not collected,Not collected,Cell Line
SIDM00109,CMP,Cell Line,,Not provided,Astrocytoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00110,CMP,Cell Line,,Not provided,Astrocytoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM00111,CMP,Cell Line,,Not provided,Astrocytoma,Not provided,Central Nervous System,Male,Not collected,Cell Line
SIDM01177,CMP,Cell Line,,15,Childhood B Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,Not collected,Cell Line
SIDM00112,CMP,Cell Line,,Not provided,Renal Cell Carcinoma,Not provided,Kidney,Female,Not collected,Cell Line
SIDM00113,CMP,Cell Line,,43,Clear Cell Renal Cell Carcinoma,Not provided,Kidney,Male,Not collected,Cell Line
SIDM00116,CMP,Cell Line,,58,Lung Adenocarcinoma,Not provided,Lung,Male,White,Cell Line
SIDM00299,CMP,Cell Line,,Not provided,Undifferentiated Pleomorphic Sarcoma,Not provided,Soft Tissue,Female,East Asian,Cell Line
SIDM00117,CMP,Cell Line,,Not provided,Bronchiolo-Alveolar Lung Carcinoma,Not provided,Lung,Male,Not collected,Cell Line
SIDM00441,CMP,Cell Line,,Not provided,Adult Acute Myeloid Leukemia,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00440,CMP,Cell Line,,Not provided,Adult Acute Myeloid Leukemia,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00118,CMP,Cell Line,,Not provided,Colon Adenocarcinoma,Not provided,Large Intestine,Not collected,Not collected,Cell Line
SIDM00438,CMP,Cell Line,,20,B Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Male,Not collected,Cell Line
SIDM00119,CMP,Cell Line,,Not provided,Lung Adenocarcinoma,Not provided,Lung,Male,Not collected,Cell Line
SIDM00579,CMP,Cell Line,,1.66,Neuroblastoma,metastatic,Peripheral Nervous System,Female,East Asian,Cell Line
SIDM00120,CMP,Cell Line,,69,Prostate Carcinoma,metastatic,Prostate,Male,White,Cell Line
SIDM00121,CMP,Cell Line,,4,Childhood T Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,White,Cell Line
SIDM01249,CMP,Cell Line,,4,Childhood T Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,White,Cell Line
SIDM01250,CMP,Cell Line,,4,Childhood T Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,White,Cell Line
SIDM01256,CMP,Cell Line,,4,Childhood T Acute Lymphoblastic Leukemia,Not provided,Haematopoietic and Lymphoid,Female,White,Cell Line
SIDM00122,CMP,Cell Line,,72,Invasive Ductal Carcinoma Not Otherwise Specified,Not provided,Breast,Female,White,Cell Line
SIDM00123,CMP,Cell Line,,22,Papillary Renal Cell Carcinoma,metastatic,Kidney,Male,White,Cell Line
SIDM00124,CMP,Cell Line,,52,Renal Cell Carcinoma,Not provided,Kidney,Female,White,Cell Line
SIDM01201,CMP,Cell Line,,50,Natural Killer Cell Lymphoblastic Leukemia or Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM01143,CMP,Cell Line,,50,Natural Killer Cell Lymphoblastic Leukemia or Lymphoma,Not provided,Haematopoietic and Lymphoid,Male,White,Cell Line
SIDM00125,CMP,Cell Line,,58,Renal Cell Carcinoma,Not provided,Kidney,Male,White,Cell Line
SIDM01203,CMP,Cell Line,,22,Testicular Embryonal Carcinoma,metastatic,Testis,Male,White,Cell Line
SIDM01142,CMP,Cell Line,,22,Testicular Embryonal Carcinoma,metastatic,Testis,Male,White,Cell Line
